GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US17031063200,17031063200,"Census Tract 632, Cook County, Illinois",7045,566,6536,597,5693,653,189,109,0,15,503,263,0,15,0,15,151,116,0,15,151,116,509,248,356,247,0,15,0,15,0,15,0,15,81,91,72,78,0,15,72,78
1400000US17031063301,17031063301,"Census Tract 633.01, Cook County, Illinois",2588,214,2486,213,1936,208,264,107,0,11,145,68,0,11,0,11,141,77,0,11,141,77,102,69,72,62,0,11,0,11,0,11,0,11,22,24,8,14,8,14,0,11
1400000US17031063302,17031063302,"Census Tract 633.02, Cook County, Illinois",4140,326,3830,319,3252,283,88,49,0,11,416,225,0,11,0,11,74,69,0,11,74,69,310,153,287,149,0,11,0,11,23,36,0,11,0,11,0,11,0,11,0,11
1400000US17031063303,17031063303,"Census Tract 633.03, Cook County, Illinois",1295,97,1231,98,1110,96,19,18,0,11,98,51,0,11,0,11,4,7,0,11,4,7,64,45,55,45,0,11,0,11,0,11,0,11,0,11,9,15,0,11,9,15
1400000US17031063400,17031063400,"Census Tract 634, Cook County, Illinois",2274,212,2100,204,1831,212,85,54,0,11,117,52,0,11,0,11,67,44,0,11,67,44,174,104,174,104,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031070101,17031070101,"Census Tract 701.01, Cook County, Illinois",3618,293,3459,292,3069,314,75,61,0,11,205,88,0,11,0,11,110,62,0,11,110,62,159,87,116,68,18,28,0,11,13,22,0,11,12,19,0,11,0,11,0,11
1400000US17031070102,17031070102,"Census Tract 701.02, Cook County, Illinois",2879,249,2583,223,2248,194,122,90,0,11,137,63,13,20,7,11,56,46,0,11,56,46,296,125,272,123,0,11,0,11,0,11,0,11,24,23,0,11,0,11,0,11
1400000US17031070103,17031070103,"Census Tract 701.03, Cook County, Illinois",1587,155,1487,131,1252,148,109,88,0,11,117,76,0,11,0,11,9,14,0,11,9,14,100,93,82,80,0,11,0,11,0,11,0,11,18,23,0,11,0,11,0,11
1400000US17031070200,17031070200,"Census Tract 702, Cook County, Illinois",4084,488,3914,480,3229,445,234,146,0,11,380,169,0,11,0,11,71,58,0,11,71,58,170,102,147,98,0,11,0,11,0,11,0,11,4,9,19,30,0,11,19,30
1400000US17031070300,17031070300,"Census Tract 703, Cook County, Illinois",3591,289,3447,302,3073,273,56,71,0,11,140,63,0,11,51,80,127,66,16,24,111,61,144,88,144,88,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031070400,17031070400,"Census Tract 704, Cook County, Illinois",3228,230,2981,259,2422,254,219,115,0,11,283,158,0,11,0,11,57,37,0,11,57,37,247,150,214,144,0,11,0,11,0,11,0,11,33,45,0,11,0,11,0,11
1400000US17031070500,17031070500,"Census Tract 705, Cook County, Illinois",3229,274,3067,264,2606,262,238,111,0,11,169,126,0,11,0,11,54,44,0,11,54,44,162,86,134,74,0,11,0,11,0,11,0,11,28,44,0,11,0,11,0,11
1400000US17031070600,17031070600,"Census Tract 706, Cook County, Illinois",3357,286,3008,406,2824,390,49,77,0,11,125,101,0,11,0,11,10,15,0,11,10,15,349,289,340,290,0,11,0,11,0,11,0,11,0,11,9,15,9,15,0,11
1400000US17031070700,17031070700,"Census Tract 707, Cook County, Illinois",4440,418,3781,347,3027,290,297,252,0,11,376,211,0,11,0,11,81,52,9,15,72,47,659,300,610,304,7,12,0,11,0,11,0,11,42,40,0,11,0,11,0,11
1400000US17031071000,17031071000,"Census Tract 710, Cook County, Illinois",4437,501,4226,477,3549,433,260,127,7,13,283,95,0,11,7,13,120,80,45,67,75,45,211,76,153,68,4,9,0,11,0,11,0,11,28,33,26,22,21,19,5,11
1400000US17031071100,17031071100,"Census Tract 711, Cook County, Illinois",3200,374,3015,350,2470,344,105,78,0,11,232,162,6,10,23,27,179,116,17,16,162,113,185,101,120,83,0,11,0,11,0,11,0,11,40,36,25,25,16,21,9,14
1400000US17031071200,17031071200,"Census Tract 712, Cook County, Illinois",1931,195,1715,174,1406,174,80,67,0,11,182,114,0,11,0,11,47,44,0,11,47,44,216,111,216,111,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031071300,17031071300,"Census Tract 713, Cook County, Illinois",3747,408,3543,386,3160,411,41,42,0,11,313,195,11,18,0,11,18,21,0,11,18,21,204,167,72,61,0,11,0,11,0,11,0,11,108,119,24,28,0,11,24,28
1400000US17031071400,17031071400,"Census Tract 714, Cook County, Illinois",4749,409,4357,423,3623,421,260,122,0,11,331,158,0,11,0,11,143,75,6,13,137,72,392,157,336,148,0,11,0,11,0,11,0,11,24,38,32,36,16,26,16,25
1400000US17031071500,17031071500,"Census Tract 715, Cook County, Illinois",5915,319,5674,329,4703,326,163,115,0,15,606,253,0,15,0,15,202,134,0,15,202,134,241,151,194,145,0,15,0,15,15,23,0,15,32,37,0,15,0,15,0,15
1400000US17031071600,17031071600,"Census Tract 716, Cook County, Illinois",1709,157,1642,162,1310,163,151,93,0,11,113,62,0,11,0,11,68,35,11,18,57,29,67,48,67,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US17031071700,17031071700,"Census Tract 717, Cook County, Illinois",1776,172,1691,173,1318,168,154,60,8,12,138,66,0,11,34,51,39,35,6,9,33,34,85,47,59,40,13,21,0,11,0,11,0,11,13,14,0,11,0,11,0,11
1400000US17031071800,17031071800,"Census Tract 718, Cook County, Illinois",2773,255,2672,266,1979,239,335,218,0,11,258,146,0,11,0,11,100,75,0,11,100,75,101,72,91,70,0,11,0,11,0,11,0,11,10,16,0,11,0,11,0,11
1400000US17031080100,17031080100,"Census Tract 801, Cook County, Illinois",6666,617,6346,624,5616,706,393,329,40,63,208,178,0,15,0,15,89,128,0,15,89,128,320,203,162,168,66,104,0,15,0,15,0,15,66,68,26,44,0,15,26,44
1400000US17031080201,17031080201,"Census Tract 802.01, Cook County, Illinois",3230,274,3168,282,2593,326,281,212,52,76,209,192,0,11,33,37,0,11,0,11,0,11,62,49,44,31,0,11,0,11,0,11,0,11,0,11,18,28,0,11,18,28
1400000US17031080202,17031080202,"Census Tract 802.02, Cook County, Illinois",3506,412,3322,424,3149,468,106,74,0,11,67,83,0,11,0,11,0,11,0,11,0,11,184,87,152,79,0,11,0,11,0,11,0,11,32,52,0,11,0,11,0,11
1400000US17031080300,17031080300,"Census Tract 803, Cook County, Illinois",4579,378,4326,370,3513,375,303,201,0,11,459,172,0,11,0,11,51,58,0,11,51,58,253,214,237,212,0,11,0,11,0,11,0,11,0,11,16,26,16,26,0,11
1400000US17031080400,17031080400,"Census Tract 804, Cook County, Illinois",4229,596,4053,590,1330,256,2517,546,0,11,41,47,0,11,0,11,165,132,0,11,165,132,176,135,73,85,89,102,3,6,0,11,0,11,0,11,11,25,11,25,0,11
1400000US17031081000,17031081000,"Census Tract 810, Cook County, Illinois",7698,547,7132,598,5044,532,1168,307,0,15,813,278,0,15,0,15,107,79,29,27,78,75,566,267,277,221,42,71,0,15,33,50,0,15,135,113,79,97,18,39,61,89
1400000US17031081100,17031081100,"Census Tract 811, Cook County, Illinois",4077,329,3393,344,2621,347,385,176,0,11,264,142,0,11,0,11,123,97,0,11,123,97,684,139,643,130,0,11,0,11,0,11,0,11,41,63,0,11,0,11,0,11
1400000US17031081201,17031081201,"Census Tract 812.01, Cook County, Illinois",4656,388,4310,410,3636,373,117,97,0,11,519,264,0,11,0,11,38,36,0,11,38,36,346,146,245,118,0,11,0,11,0,11,0,11,92,87,9,18,9,18,0,11
1400000US17031081202,17031081202,"Census Tract 812.02, Cook County, Illinois",3021,255,2894,253,2535,222,65,50,0,11,235,97,0,11,30,50,29,44,0,11,29,44,127,75,73,67,0,11,0,11,0,11,0,11,54,47,0,11,0,11,0,11
1400000US17031081300,17031081300,"Census Tract 813, Cook County, Illinois",5276,391,5073,401,4060,371,194,125,0,15,768,193,0,15,0,15,51,48,22,35,29,34,203,140,124,88,0,15,0,15,31,49,0,15,10,16,38,59,0,15,38,59
1400000US17031081401,17031081401,"Census Tract 814.01, Cook County, Illinois",2386,228,2286,207,1796,208,53,43,0,11,265,87,0,11,0,11,172,84,21,31,151,78,100,61,72,47,0,11,0,11,0,11,0,11,28,36,0,11,0,11,0,11
1400000US17031081402,17031081402,"Census Tract 814.02, Cook County, Illinois",5048,538,4889,533,3514,432,276,216,0,15,945,363,0,15,0,15,154,153,0,15,154,153,159,98,103,82,0,15,0,15,0,15,0,15,56,89,0,15,0,15,0,15
1400000US17031081403,17031081403,"Census Tract 814.03, Cook County, Illinois",7635,733,7344,727,5348,645,257,193,51,83,1596,390,0,15,0,15,92,152,0,15,92,152,291,224,291,224,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031081500,17031081500,"Census Tract 815, Cook County, Illinois",4994,434,4642,426,3343,358,126,111,0,11,1018,328,0,11,0,11,155,129,0,11,155,129,352,153,189,95,0,11,0,11,34,59,0,11,109,120,20,32,0,11,20,32
1400000US17031081600,17031081600,"Census Tract 816, Cook County, Illinois",3937,367,3711,334,2683,326,130,167,0,11,710,235,0,11,24,38,164,131,0,11,164,131,226,106,163,98,13,22,0,11,18,28,0,11,32,37,0,11,0,11,0,11
1400000US17031081700,17031081700,"Census Tract 817, Cook County, Illinois",3487,314,3303,307,2563,287,83,104,0,11,493,239,0,11,0,11,164,103,15,26,149,100,184,93,106,62,0,11,52,63,0,11,0,11,10,16,16,26,0,11,16,26
1400000US17031081800,17031081800,"Census Tract 818, Cook County, Illinois",8960,684,8468,696,7399,659,102,77,0,15,835,338,0,15,0,15,132,106,31,49,101,95,492,287,459,292,0,15,0,15,0,15,0,15,33,54,0,15,0,15,0,15
1400000US17031081900,17031081900,"Census Tract 819, Cook County, Illinois",935,107,921,108,420,68,415,74,6,10,76,41,0,11,4,7,0,11,0,11,0,11,14,13,5,8,0,11,0,11,0,11,0,11,9,10,0,11,0,11,0,11
1400000US17031090100,17031090100,"Census Tract 901, Cook County, Illinois",3558,160,3100,210,2770,250,30,47,0,11,134,86,0,11,0,11,166,143,0,11,166,143,458,148,304,118,0,11,0,11,0,11,0,11,123,94,31,40,19,23,12,20
1400000US17031090200,17031090200,"Census Tract 902, Cook County, Illinois",6803,415,6121,360,5714,436,164,241,0,15,131,102,0,15,0,15,112,88,0,15,112,88,682,178,682,178,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031090300,17031090300,"Census Tract 903, Cook County, Illinois",1392,114,1327,109,1250,127,0,11,0,11,49,32,0,11,0,11,28,27,5,8,23,25,65,50,46,42,0,11,0,11,0,11,0,11,7,10,12,18,12,18,0,11
1400000US17031100100,17031100100,"Census Tract 1001, Cook County, Illinois",5498,482,4981,487,4835,506,1,4,0,15,102,93,0,15,14,24,29,35,0,15,29,35,517,216,517,216,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US17031100200,17031100200,"Census Tract 1002, Cook County, Illinois",6762,397,5902,395,5716,374,36,39,0,15,17,30,0,15,40,46,93,107,0,15,93,107,860,237,441,253,0,15,0,15,0,15,17,27,366,271,36,51,36,51,0,15
1400000US17031100300,17031100300,"Census Tract 1003, Cook County, Illinois",6272,480,5619,451,4802,536,50,36,6,12,366,189,0,15,100,157,295,314,0,15,295,314,653,102,512,135,0,15,0,15,0,15,0,15,76,76,65,89,65,89,0,15
1400000US17031100400,17031100400,"Census Tract 1004, Cook County, Illinois",3289,179,2870,182,2719,205,0,11,0,11,81,69,0,11,0,11,70,68,0,11,70,68,419,88,372,93,0,11,5,13,0,11,0,11,4,33,38,51,35,50,3,9
1400000US17031100500,17031100500,"Census Tract 1005, Cook County, Illinois",5492,492,5182,521,4681,562,17,26,0,15,122,90,25,40,76,103,261,236,0,15,261,236,310,159,148,85,0,15,54,89,0,15,0,15,38,51,70,77,17,30,53,70
1400000US17031100600,17031100600,"Census Tract 1006, Cook County, Illinois",4892,309,4033,265,3631,264,53,55,0,11,305,56,0,11,0,11,44,39,0,11,44,39,859,215,467,207,20,24,0,11,10,16,0,11,341,281,21,34,21,34,0,11
1400000US17031100700,17031100700,"Census Tract 1007, Cook County, Illinois",4731,365,3996,312,3716,307,8,11,0,11,229,88,0,11,0,11,43,33,0,11,43,33,735,217,465,150,0,11,0,11,0,11,0,11,270,206,0,11,0,11,0,11
1400000US17031110100,17031110100,"Census Tract 1101, Cook County, Illinois",5229,498,3985,389,3582,419,48,59,0,15,304,206,0,15,0,15,51,51,0,15,51,51,1244,494,833,467,11,17,0,15,0,15,0,15,400,300,0,15,0,15,0,15
1400000US17031110200,17031110200,"Census Tract 1102, Cook County, Illinois",3235,346,2637,359,1942,257,76,62,44,62,455,367,0,11,0,11,120,115,2,11,118,121,598,222,421,236,0,11,0,11,0,11,0,11,95,66,82,75,82,75,0,11
1400000US17031110300,17031110300,"Census Tract 1103, Cook County, Illinois",5242,452,4414,444,3674,369,0,15,16,23,626,386,0,15,11,17,87,66,0,15,87,66,828,334,591,271,0,15,9,16,0,15,0,15,193,160,35,43,35,43,0,15
1400000US17031110400,17031110400,"Census Tract 1104, Cook County, Illinois",4367,290,3305,281,2866,293,10,13,0,11,304,81,0,11,6,10,119,80,0,11,119,80,1062,245,527,146,0,11,0,11,0,11,0,11,410,249,125,86,116,85,9,14
1400000US17031110501,17031110501,"Census Tract 1105.01, Cook County, Illinois",5325,426,3911,354,3294,311,22,26,0,15,579,127,0,15,0,15,16,18,0,15,16,18,1414,434,902,404,0,15,0,15,7,12,0,15,308,213,197,142,118,104,79,102
1400000US17031110502,17031110502,"Census Tract 1105.02, Cook County, Illinois",3410,382,2608,347,2164,377,80,51,10,18,208,123,0,11,17,21,129,93,0,11,129,93,802,287,387,207,0,11,0,11,22,33,0,11,369,220,24,37,24,37,0,11
1400000US17031120100,17031120100,"Census Tract 1201, Cook County, Illinois",3826,293,3426,280,3290,293,8,12,0,11,35,26,0,11,0,11,93,60,0,11,93,60,400,191,289,175,0,11,0,11,8,11,0,11,71,60,32,35,0,11,32,35
1400000US17031120200,17031120200,"Census Tract 1202, Cook County, Illinois",4793,328,4173,297,3338,227,111,122,0,11,635,306,0,11,0,11,89,84,0,11,89,84,620,253,347,208,0,11,0,11,0,11,0,11,200,117,73,99,73,99,0,11
1400000US17031120300,17031120300,"Census Tract 1203, Cook County, Illinois",6665,434,5953,443,4720,415,58,84,0,15,1062,301,0,15,0,15,113,74,16,24,97,71,712,234,538,187,0,15,0,15,0,15,0,15,155,177,19,29,0,15,19,29
1400000US17031120400,17031120400,"Census Tract 1204, Cook County, Illinois",3713,275,2833,293,2081,277,11,17,0,11,658,118,0,11,0,11,83,64,0,11,83,64,880,199,455,181,0,11,0,11,0,11,0,11,318,142,107,85,107,85,0,11
1400000US17031130100,17031130100,"Census Tract 1301, Cook County, Illinois",5327,520,5043,503,3400,403,152,168,6,13,1403,372,0,15,0,15,82,91,0,15,82,91,284,209,275,214,0,15,0,15,0,15,0,15,9,16,0,15,0,15,0,15
1400000US17031130200,17031130200,"Census Tract 1302, Cook County, Illinois",1565,129,1315,145,973,137,23,20,0,11,266,120,0,11,0,11,53,47,0,11,53,47,250,122,125,70,0,11,0,11,0,11,0,11,124,94,1,6,0,11,1,6
1400000US17031130300,17031130300,"Census Tract 1303, Cook County, Illinois",5532,327,4467,374,2641,289,261,167,48,75,1413,307,0,15,0,15,104,72,0,15,104,72,1065,266,554,216,54,85,0,15,0,15,0,15,361,231,96,58,59,64,37,60
1400000US17031140100,17031140100,"Census Tract 1401, Cook County, Illinois",3613,558,1991,400,1031,291,565,359,0,11,388,139,0,11,0,11,7,12,0,11,7,12,1622,450,1127,436,0,11,39,68,0,11,0,11,375,220,81,94,74,92,7,13
1400000US17031140200,17031140200,"Census Tract 1402, Cook County, Illinois",6228,1080,3577,920,2074,667,292,193,2,5,1061,223,41,60,0,15,107,71,29,38,78,52,2651,553,1843,516,9,13,0,15,0,15,0,15,766,440,33,39,33,39,0,15
1400000US17031140301,17031140301,"Census Tract 1403.01, Cook County, Illinois",2900,422,911,212,318,113,37,45,0,11,550,217,0,11,0,11,6,10,0,11,6,10,1989,465,1162,399,31,25,23,31,0,11,0,11,716,323,57,40,0,11,57,40
1400000US17031140302,17031140302,"Census Tract 1403.02, Cook County, Illinois",4254,438,2527,278,1343,277,236,114,0,11,589,166,0,11,0,11,359,165,0,11,359,165,1727,487,866,398,0,11,0,11,24,37,0,11,554,326,283,191,202,149,81,89
1400000US17031140400,17031140400,"Census Tract 1404, Cook County, Illinois",6884,715,4566,526,3045,394,13,22,0,15,1309,402,0,15,0,15,199,149,63,85,136,110,2318,762,1448,658,0,15,0,15,33,46,0,15,619,409,218,156,76,79,142,128
1400000US17031140500,17031140500,"Census Tract 1405, Cook County, Illinois",4237,441,2292,400,1040,289,140,150,0,11,1112,438,0,11,0,11,0,11,0,11,0,11,1945,395,1173,406,50,66,0,11,11,17,0,11,686,329,25,40,25,40,0,11
1400000US17031140601,17031140601,"Census Tract 1406.01, Cook County, Illinois",2760,235,1221,189,522,126,94,72,0,11,561,154,0,11,7,10,37,44,0,11,37,44,1539,268,935,326,12,21,0,11,0,11,0,11,575,204,17,24,17,24,0,11
1400000US17031140602,17031140602,"Census Tract 1406.02, Cook County, Illinois",5251,648,2042,337,1149,293,328,177,0,15,468,134,0,15,0,15,97,63,0,15,97,63,3209,697,2157,721,44,73,0,15,0,15,0,15,895,426,113,118,113,118,0,15
1400000US17031140701,17031140701,"Census Tract 1407.01, Cook County, Illinois",2911,244,1455,207,608,124,153,94,13,21,548,185,0,11,0,11,133,72,0,11,133,72,1456,227,698,241,12,12,0,11,0,11,0,11,703,206,43,62,43,62,0,11
1400000US17031140702,17031140702,"Census Tract 1407.02, Cook County, Illinois",6154,510,2183,313,1527,289,179,134,0,15,294,137,0,15,0,15,183,205,0,15,183,205,3971,515,2943,538,0,15,8,16,0,15,0,15,955,313,65,60,21,32,44,47
1400000US17031140800,17031140800,"Census Tract 1408, Cook County, Illinois",6800,599,4300,465,2951,458,364,231,0,15,656,258,0,15,34,38,295,186,0,15,295,186,2500,732,1560,723,19,32,0,15,0,15,0,15,887,553,34,53,34,53,0,15
1400000US17031150200,17031150200,"Census Tract 1502, Cook County, Illinois",7701,638,5535,461,4651,487,172,183,0,15,493,198,0,15,0,15,219,188,0,15,219,188,2166,545,1126,384,0,15,28,43,13,22,0,15,614,377,385,310,159,133,226,292
1400000US17031150300,17031150300,"Census Tract 1503, Cook County, Illinois",8150,672,5669,564,4776,558,180,138,0,15,207,125,0,15,20,34,486,345,0,15,486,345,2481,493,1171,551,30,39,0,15,0,15,0,15,865,548,415,331,399,330,16,26
1400000US17031150401,17031150401,"Census Tract 1504.01, Cook County, Illinois",5266,461,3666,457,3121,496,91,83,59,80,216,205,0,15,0,15,179,160,0,15,179,160,1600,432,907,304,0,15,0,15,0,15,0,15,457,300,236,210,236,210,0,15
1400000US17031150402,17031150402,"Census Tract 1504.02, Cook County, Illinois",3668,393,2605,310,2456,309,1,2,0,11,132,158,0,11,8,13,8,14,0,11,8,14,1063,236,617,269,0,11,0,11,0,11,0,11,391,175,55,54,55,54,0,11
1400000US17031150501,17031150501,"Census Tract 1505.01, Cook County, Illinois",4050,386,3116,354,2692,357,113,110,0,11,166,115,0,11,0,11,145,142,0,11,145,142,934,409,523,308,0,11,0,11,0,11,0,11,334,261,77,56,54,58,23,30
1400000US17031150502,17031150502,"Census Tract 1505.02, Cook County, Illinois",4243,491,2952,381,2524,345,42,38,0,11,376,250,0,11,0,11,10,15,0,11,10,15,1291,390,474,208,9,13,0,11,0,11,0,11,567,406,241,216,168,208,73,82
1400000US17031150600,17031150600,"Census Tract 1506, Cook County, Illinois",3899,487,2340,355,1797,324,8,13,35,57,463,257,0,11,18,28,19,25,0,11,19,25,1559,430,823,257,0,11,0,11,0,11,0,11,682,432,54,63,32,52,22,35
1400000US17031150700,17031150700,"Census Tract 1507, Cook County, Illinois",3994,343,2164,310,1913,320,42,68,0,11,147,97,0,11,14,22,48,46,0,11,48,46,1830,371,1071,369,0,11,0,11,26,48,0,11,683,334,50,66,34,61,16,25
1400000US17031150800,17031150800,"Census Tract 1508, Cook County, Illinois",4914,401,2276,363,1812,304,26,33,0,11,337,214,0,11,11,19,90,55,0,11,90,55,2638,488,910,361,40,48,71,124,0,11,0,11,1583,524,34,52,0,11,34,52
1400000US17031151001,17031151001,"Census Tract 1510.01, Cook County, Illinois",2404,288,1072,185,810,169,113,105,0,11,136,69,0,11,0,11,13,11,0,11,13,11,1332,240,689,187,43,40,0,11,7,12,0,11,497,206,96,85,9,14,87,83
1400000US17031151002,17031151002,"Census Tract 1510.02, Cook County, Illinois",4360,502,1343,177,1072,171,42,66,0,11,113,96,18,20,35,38,63,73,0,11,63,73,3017,555,1594,473,0,11,9,14,0,11,0,11,1309,441,105,75,50,56,55,59
1400000US17031151100,17031151100,"Census Tract 1511, Cook County, Illinois",5612,482,2294,393,1983,353,10,13,8,14,273,184,0,15,0,15,20,19,0,15,20,19,3318,554,1708,449,26,42,0,15,0,15,68,102,1402,522,114,75,60,50,54,48
1400000US17031151200,17031151200,"Census Tract 1512, Cook County, Illinois",3687,398,2148,293,2060,304,26,34,0,11,43,35,0,11,0,11,19,30,0,11,19,30,1539,324,936,247,0,11,0,11,0,11,0,11,562,352,41,34,33,30,8,15
1400000US17031160100,17031160100,"Census Tract 1601, Cook County, Illinois",2688,346,1866,262,1265,262,10,11,13,18,376,178,0,11,0,11,202,75,0,11,202,75,822,292,684,293,0,11,0,11,2,5,0,11,121,82,15,15,5,9,10,12
1400000US17031160200,17031160200,"Census Tract 1602, Cook County, Illinois",3093,358,2297,236,1886,236,39,51,0,11,277,171,0,11,0,11,95,78,0,11,95,78,796,354,668,361,13,21,14,23,0,11,0,11,101,116,0,11,0,11,0,11
1400000US17031160300,17031160300,"Census Tract 1603, Cook County, Illinois",3834,318,3181,345,2257,276,253,145,39,55,431,192,0,11,0,11,201,92,56,57,145,77,653,227,481,232,0,11,0,11,10,15,0,11,139,91,23,26,23,26,0,11
1400000US17031160400,17031160400,"Census Tract 1604, Cook County, Illinois",4708,422,2771,335,2125,323,238,122,0,11,295,155,0,11,0,11,113,73,0,11,113,73,1937,443,1622,475,9,14,0,11,0,11,0,11,256,181,50,58,50,58,0,11
1400000US17031160501,17031160501,"Census Tract 1605.01, Cook County, Illinois",4237,487,1656,302,918,235,159,116,0,11,478,166,0,11,38,47,63,69,0,11,63,69,2581,542,2304,553,0,11,0,11,39,49,0,11,213,192,25,29,17,26,8,13
1400000US17031160502,17031160502,"Census Tract 1605.02, Cook County, Illinois",3905,342,1397,277,979,255,37,39,0,11,304,194,0,11,0,11,77,52,0,11,77,52,2508,357,2081,398,23,24,0,11,15,24,0,11,314,224,75,66,14,26,61,60
1400000US17031160601,17031160601,"Census Tract 1606.01, Cook County, Illinois",3674,405,1988,301,1683,282,55,58,0,11,191,148,0,11,0,11,59,55,0,11,59,55,1686,448,1437,471,11,19,0,11,0,11,0,11,209,129,29,41,0,11,29,41
